,id,timezone,model,model_id,hash_deviceid,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,remsleepduration,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,hr_average,hr_min,hr_max,rr_average,rr_min,rr_max,snoring,snoringepisodecount,sleep_score,night_events
0,3643411311,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-22 22:10:00,2023-08-23 12:53:00,2023-08-23,2023-08-23 08:26:51,2023-08-23 14:58:12,12420,5,5820,51960,39540,0.76,2280,0,11160,7,5,25680,62,53,84,14,9,22,4320,12,78,"{""1"":[0,36960,1260,1440,7200,5940],""2"":[2280,12060,24420,900,8280,4860],""3"":[13980,22140,3420,480,12660,300],""4"":[36840,900,1800,7140,6000,300]}"
1,3645009848,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-24 01:51:00,2023-08-24 12:23:00,2023-08-24,2023-08-24 02:54:03,2023-08-24 14:26:13,10740,8,960,37680,26940,0.71,1440,600,8940,3,1,19860,64,56,84,14,10,23,11640,21,68,"{""1"":[0,3720,4440],""2"":[1440,2880,2580,2880,11760,3900,960,3960,1140],""3"":[3600,1080,2580,13140,4680,900,3240,1860,6240],""4"":[3600,4440,29880]}"
2,3646510317,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-24 17:45:00,2023-08-24 21:07:00,2023-08-24,2023-08-24 21:09:27,2023-08-24 23:10:13,10860,1,0,12120,1260,0.1,7560,1260,2040,0,0,1260,84,70,93,21,17,25,0,0,20,"{""1"":[0],""2"":[7560,2820],""3"":[8340,2520],""4"":[12120]}"
3,3647046422,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-25 01:39:00,2023-08-25 21:34:00,2023-08-25,2023-08-25 02:45:15,2023-08-25 23:41:12,24900,9,3660,62760,37860,0.6,2220,1560,30060,5,10,27120,72,59,90,16,10,27,9420,19,70,"{""1"":[0,4020,1260,8940,25200,3180,1200,5220],""2"":[2220,7920,6000,780,9120,1560,17160],""3"":[3900,9000,3600,9060,900,12120,7380],""4"":[3900,480,8520,25680,3600,1260,3060,4620],""0"":[52980]}"
4,3649476309,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-26 04:23:00,2023-08-26 11:19:00,2023-08-26,2023-08-26 06:50:02,2023-08-26 13:53:10,5760,1,2220,24780,19020,0.77,2880,2820,240,3,1,11760,67,61,83,15,11,20,5580,6,30,"{""1"":[0,8820],""2"":[2880,6000],""3"":[8640,13500],""4"":[8640,16320]}"
5,3651935715,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-27 02:21:00,2023-08-27 12:05:00,2023-08-27,2023-08-27 09:57:42,2023-08-27 14:08:14,5160,3,4200,34980,29820,0.85,1320,1080,2820,7,1,18000,59,51,83,13,8,24,7020,12,76,"{""1"":[0,27300],""2"":[1320,10200,11280,4500],""3"":[10380,10800,6060,6720],""4"":[27240,7800]}"
6,3653687990,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-28 02:07:00,2023-08-28 13:16:00,2023-08-28,2023-08-28 04:21:15,2023-08-28 15:19:13,8400,2,5460,39780,31380,0.79,5760,600,2400,3,2,19440,63,52,90,14,9,22,7740,15,82,"{""1"":[0,8160,240],""2"":[5760,3120,2700],""3"":[6840,4380,28320],""4"":[7980,240,31920]}"
7,3656209155,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-29 02:27:00,2023-08-29 09:48:00,2023-08-29,2023-08-29 09:50:13,2023-08-29 11:51:13,4620,4,3240,26460,21840,0.83,1800,0,2820,3,0,13500,63,50,80,15,9,20,3240,5,48,"{""1"":[0],""2"":[1800,5520,1500,10920,3120],""3"":[6540,1800,10980,2400,4740],""4"":[26460]}"
8,3658407593,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-30 01:43:00,2023-08-30 12:04:00,2023-08-30,2023-08-30 12:05:13,2023-08-30 14:07:13,10260,3,6780,37260,27000,0.72,7380,0,2880,4,0,10740,59,51,82,13,9,19,8520,11,84,"{""1"":[0],""2"":[7380,12900,4440,3240],""3"":[19620,4740,1740,11160],""4"":[37260]}"
9,3660498381,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-08-31 03:07:00,2023-08-31 12:02:00,2023-08-31,2023-08-31 12:04:51,2023-08-31 14:05:13,3720,2,7440,32100,28380,0.88,1620,0,2100,4,0,11280,58,50,75,14,9,22,6720,7,89,"{""1"":[0],""2"":[1620,1860,16320],""3"":[1860,17460,12780],""4"":[32100]}"
10,3662225938,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-09-01 05:00:00,2023-09-01 13:32:00,2023-09-01,2023-09-01 06:14:13,2023-09-01 15:35:11,6240,3,900,29400,23160,0.79,780,780,6000,3,2,15300,66,55,90,14,10,24,6540,12,53,"{""1"":[0,4560,18480],""2"":[780,3780,6360,16380],""3"":[4380,6120,11400,8040],""4"":[4380,17520,8820]}"
11,3666819139,Asia/Seoul,32,63,5cc49a12c427096a38fea917f7f39791ca11bed4,2023-09-03 02:30:00,2023-09-03 12:49:00,2023-09-03,2023-09-03 12:51:32,2023-09-03 14:52:10,4020,2,7020,37140,33120,0.89,1560,1680,780,6,0,14760,78,61,93,15,10,23,12060,15,93,"{""1"":[0],""2"":[1560,27180,6300],""3"":[28320,6360,780],""4"":[37140]}"
